technique,technique_label,threshold,TP,FP,FN,IGNORED,GT,detections,precision,recall,sensitivity,F1,F2,fp_per_image
nms,NMS,0.0017603134987763639,246,1874,4,57,250,2177,0.1160377358490566,0.984,0.984,0.20759493670886078,0.3942307692307693,7.775933609958506
nms,NMS,0.001561323373793504,246,1876,4,57,250,2179,0.11592836946277098,0.984,0.984,0.20741989881956155,0.39397821909032676,7.784232365145228
nms,NMS,0.0015503797048652388,246,1880,4,57,250,2183,0.11571025399811853,0.984,0.984,0.20707070707070707,0.3934740882917466,7.800829875518672
nms,NMS,0.0015021979624922231,246,1882,4,57,250,2185,0.1156015037593985,0.984,0.984,0.20689655172413793,0.39322250639386197,7.809128630705394
nms,NMS,0.001457795069442326,246,1885,4,57,250,2188,0.11543876114500234,0.984,0.984,0.20663586728265435,0.39284573618652185,7.821576763485477
nms,NMS,0.001430028818527076,246,1889,4,57,250,2192,0.11522248243559718,0.984,0.984,0.2062893081761006,0.39234449760765544,7.838174273858921
nms,NMS,0.001392839167946835,246,1891,4,57,250,2194,0.11511464670098269,0.984,0.984,0.2061164641809803,0.39209435766656037,7.846473029045643
nms,NMS,0.001331380804455748,246,1894,4,57,250,2197,0.11495327102803739,0.984,0.984,0.20585774058577405,0.39171974522292996,7.858921161825726
nms,NMS,0.0012468739978059016,246,1898,4,57,250,2201,0.11473880597014925,0.984,0.984,0.20551378446115287,0.39122137404580154,7.875518672199171
nms,NMS,0.0010816725251330626,246,1902,4,57,250,2205,0.11452513966480447,0.984,0.984,0.20517097581317767,0.3907242693773824,7.8921161825726145
nms,NMS,0.0009507745897826995,246,1905,4,57,250,2208,0.11436541143654114,0.984,0.984,0.204914618908788,0.390352269120914,7.904564315352697
nms,NMS,0.000893648447106566,246,1909,4,57,250,2212,0.11415313225058005,0.984,0.984,0.20457380457380459,0.3898573692551505,7.921161825726141
nms,NMS,0.0008463562288284563,246,1913,4,57,250,2216,0.11394163964798518,0.984,0.984,0.20423412204234123,0.389363722697056,7.937759336099585
nms,NMS,0.0007981716926170634,246,1915,4,57,250,2218,0.11383618695048589,0.984,0.984,0.20406470344255498,0.3891173679215438,7.946058091286307
nms,NMS,0.000732256901538832,246,1919,4,57,250,2222,0.11362586605080831,0.984,0.984,0.20372670807453416,0.3886255924170616,7.962655601659751
nms,NMS,0.0006952465488873121,246,1923,4,57,250,2226,0.11341632088520055,0.984,0.984,0.20338983050847456,0.3881350583780372,7.979253112033195
nms,NMS,0.0006666707892285188,246,1926,4,57,250,2229,0.1132596685082873,0.984,0.984,0.20313790255986788,0.38776796973518285,7.991701244813278
nms,NMS,0.00061644537776434,246,1930,4,57,250,2233,0.1130514705882353,0.984,0.984,0.20280296784830998,0.38727959697733005,8.008298755186722
nms,NMS,0.000595068681284973,246,1933,4,57,250,2236,0.11289582377237264,0.984,0.984,0.20255249073692877,0.3869141239383454,8.020746887966805
nms,NMS,0.0004921162812681471,246,1937,4,57,250,2240,0.11268896014658726,0.984,0.984,0.20221948212083846,0.3864278982092366,8.037344398340249
nms,NMS,0.0004278604971485503,246,1940,4,57,250,2243,0.11253430924062215,0.984,0.984,0.20197044334975373,0.3860640301318268,8.049792531120332
nms,NMS,0.0003556468120951081,246,1943,4,57,250,2246,0.11238008222932847,0.984,0.984,0.20172201722017222,0.3857008466603951,8.062240663900415
nms,NMS,0.00019255959272499303,246,1947,4,57,250,2250,0.1121751025991792,0.984,0.984,0.20139173147769135,0.3852176636392108,8.078838174273859
nms,NMS,7.07319255320958e-05,246,1951,4,57,250,2254,0.11197086936731906,0.984,0.984,0.20106252554147935,0.3847356897091023,8.095435684647303
nms,NMS,7.07309255320958e-05,246,1951,4,57,250,2254,0.11197086936731906,0.984,0.984,0.20106252554147935,0.3847356897091023,8.095435684647303
