technique,technique_label,image,label,confidence_score,best_gt_iou,matched_gt_index,reason,roi_id,seed_roi_id,source_roi_ids,x,y,width,height,rank,cum_TP,cum_FP,precision,recall
nms,NMS,6064_0993979697_01_WRI-R1_M004.PNG,FP,0.007467462631123776,0.03661214762452676,0,no_gt_match_or_lower_confidence_on_same_gt,NMS9,5,5,227.0,431.0,91.0,90.0,1912,246,1666,0.12866108786610878,0.984
nms,NMS,5843_0796713227_01_WRI-L2_F012.png,FP,0.007463600561380391,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,3,3,289.0,351.0,38.0,90.0,1913,246,1667,0.12859383167799268,0.984
nms,NMS,0918_0390357076_01_WRI-L2_F012.png,FP,0.0074361673150864106,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,5,5,242.0,347.0,91.0,90.0,1914,246,1668,0.12852664576802508,0.984
nms,NMS,0915_0434122280_01_WRI-L1_M008.PNG,FP,0.0073857214109778755,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,3,3,142.0,329.0,85.0,90.0,1915,246,1669,0.12845953002610966,0.984
nms,NMS,5466_1178121802_02_WRI-L2_M013.png,FP,0.0073461406498558455,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,1,1,212.0,428.0,148.0,104.0,1916,246,1670,0.12839248434237996,0.984
nms,NMS,5934_1088190587_01_WRI-R2_F006.png,FP,0.007331554277490396,0.09909837247889157,0,no_gt_match_or_lower_confidence_on_same_gt,NMS13,3,3,303.0,663.0,91.0,90.0,1917,246,1671,0.12832550860719874,0.984
nms,NMS,5337_0874269007_02_WRI-R2_F012.PNG,FP,0.007322015167876929,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,11,11,181.0,427.0,91.0,90.0,1918,246,1672,0.12825860271115747,0.984
nms,NMS,5314_0269274371_04_WRI-R2_F010.PNG,FP,0.0073165556290858995,0.11057121951379495,0,no_gt_match_or_lower_confidence_on_same_gt,NMS18,1,1,278.0,367.0,179.0,126.0,1919,246,1673,0.12819176654507555,0.984
nms,NMS,0589_0821736373_04_WRI-L1_M017.PNG,FP,0.007276352850883487,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS34,35,35,198.0,530.0,91.0,90.0,1920,246,1674,0.128125,0.984
nms,NMS,5201_0616435065_02_WRI-L2_M006.PNG,FP,0.007257246549918996,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,4,4,175.0,471.0,91.0,90.0,1921,246,1675,0.12805830296720458,0.984
nms,NMS,5655_0803422185_01_WRI-R2_F010.png,FP,0.007244991966055685,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,2,2,367.0,795.0,85.0,90.0,1922,246,1676,0.1279916753381894,0.984
nms,NMS,0417_0727170640_02_WRI-R1_F009.PNG,FP,0.007236482295146786,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,6,6,376.0,306.0,37.0,90.0,1923,246,1677,0.12792511700468018,0.984
nms,NMS,4732_0612125811_02_WRI-L2_F004.PNG,FP,0.007236338285035903,0.09790554343173019,0,no_gt_match_or_lower_confidence_on_same_gt,NMS4,2,2,255.0,311.0,89.0,90.0,1924,246,1678,0.12785862785862787,0.984
nms,NMS,4526_0791926653_02_WRI-L1_F012.PNG,FP,0.007207957153191839,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS18,10,10,303.0,904.0,130.0,92.0,1925,246,1679,0.1277922077922078,0.984
nms,NMS,5743_0963537164_04_WRI-R2_M009.PNG,FP,0.00719149883135767,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,3,3,228.0,455.0,117.0,90.0,1926,246,1680,0.1277258566978193,0.984
nms,NMS,5066_1055147597_05_WRI-L1_M011.png,FP,0.007179323517378872,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,11,11,117.0,604.0,59.0,90.0,1927,246,1681,0.1276595744680851,0.984
nms,NMS,5466_1178121802_02_WRI-L2_M013.png,FP,0.007159687735561493,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,10,10,278.0,448.0,91.0,90.0,1928,246,1682,0.1275933609958506,0.984
nms,NMS,5048_0684397154_02_WRI-L2_F014.PNG,FP,0.007122452485578418,0.08094083859162882,0,no_gt_match_or_lower_confidence_on_same_gt,NMS18,17,17,359.0,351.0,91.0,90.0,1929,246,1683,0.12752721617418353,0.984
nms,NMS,0862_0731070423_02_WRI-R1_F007.PNG,FP,0.007117209676936304,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS16,18,18,95.0,557.0,20.0,90.0,1930,246,1684,0.12746113989637306,0.984
nms,NMS,0177_0391004130_04_WRI-R2_M007.PNG,FP,0.007089943179467531,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,2,2,196.0,288.0,85.0,90.0,1931,246,1685,0.12739513205592956,0.984
nms,NMS,0798_1176968591_01_WRI-L2_M010.PNG,FP,0.007088288762797157,0.09328954417710025,0,no_gt_match_or_lower_confidence_on_same_gt,NMS13,7,7,301.0,323.0,91.0,90.0,1932,246,1686,0.12732919254658384,0.984
nms,NMS,2975_0736302598_03_WRI-R2_M008.PNG,FP,0.007084544984344195,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,6,6,398.0,535.0,44.0,90.0,1933,246,1687,0.1272633212622866,0.984
nms,NMS,4627_0260405716_03_WRI-L2_M008.PNG,FP,0.0069892874517937876,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,2,2,233.0,447.0,66.0,90.0,1934,246,1688,0.12719751809720786,0.984
nms,NMS,4613_1297459976_01_WRI-L2_F011.PNG,FP,0.006978822232256221,0.010601553484190921,0,no_gt_match_or_lower_confidence_on_same_gt,NMS8,10,10,138.0,400.0,91.0,90.0,1935,246,1689,0.12713178294573643,0.984
nms,NMS,2602_0745106729_06_WRI-L2_M014.png,FP,0.006964037315960111,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,7,7,134.0,355.0,91.0,90.0,1936,246,1690,0.12706611570247933,0.984
nms,NMS,0537_1193881316_01_WRI-L1_F007.PNG,FP,0.006951342595231457,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,8,8,238.0,224.0,91.0,90.0,1937,246,1691,0.12700051626226122,0.984
nms,NMS,0536_1045921212_01_WRI-L2_M007.PNG,FP,0.006911240482952521,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,7,7,195.0,831.0,22.0,90.0,1938,246,1692,0.12693498452012383,0.984
nms,NMS,5533_1116362310_04_WRI-R2_F010.png,FP,0.006890661885547342,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS13,14,14,516.0,741.0,47.0,90.0,1939,246,1693,0.12686952037132543,0.984
nms,NMS,0817_0782054506_01_WRI-R2_F006.png,FP,0.0068483823438479545,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,3,3,227.0,665.0,84.0,90.0,1940,246,1694,0.1268041237113402,0.984
nms,NMS,5980_0995828173_01_WRI-L1_M011.png,FP,0.006847335540237587,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,3,3,117.0,645.0,62.0,90.0,1941,246,1695,0.1267387944358578,0.984
nms,NMS,5764_0922296377_02_WRI-L2_M008.png,FP,0.006823552495845681,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,13,13,305.0,458.0,86.0,90.0,1942,246,1696,0.1266735324407827,0.984
nms,NMS,1392_0677451986_01_WRI-R2_M017.png,FP,0.006758534929155717,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS19,14,14,586.0,616.0,30.0,90.0,1943,246,1697,0.12660833762223367,0.984
nms,NMS,1707_0497635109_01_WRI-R3_M008.PNG,FP,0.006703822534136612,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,4,4,223.0,252.0,59.0,90.0,1944,246,1698,0.12654320987654322,0.984
nms,NMS,4847_0436558708_02_WRI-L2_M014.png,FP,0.006653865703546557,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,8,8,203.0,293.0,91.0,90.0,1945,246,1699,0.12647814910025706,0.984
nms,NMS,1171_0294174076_01_WRI-R2_M013.PNG,FP,0.006630436500681787,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,1,1,206.0,365.0,98.0,90.0,1946,246,1700,0.1264131551901336,0.984
nms,NMS,5466_1178121802_02_WRI-L2_M013.png,FP,0.006597845020666187,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,6,6,174.0,425.0,97.0,90.0,1947,246,1701,0.1263482280431433,0.984
nms,NMS,5168_0338948778_01_WRI-R2_M007.PNG,FP,0.006574891793381848,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,1,1,194.0,265.0,56.0,90.0,1948,246,1702,0.12628336755646818,0.984
nms,NMS,1171_0294174076_01_WRI-R2_M013.PNG,FP,0.00656236608643251,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,4,4,243.0,705.0,84.0,90.0,1949,246,1703,0.12621857362750127,0.984
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.006433006835866242,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS15,8,"8,19",119.0,545.0,54.0,90.0,1950,246,1704,0.12615384615384614,0.984
nms,NMS,5369_0843630267_04_WRI-L2_M005.PNG,FP,0.006378843442593922,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,5,"5,4",179.0,255.0,91.0,90.0,1951,246,1705,0.12608918503331626,0.984
nms,NMS,5474_0881416362_05_WRI-R2_M005.PNG,FP,0.00637255165810568,0.027633401152959973,0,no_gt_match_or_lower_confidence_on_same_gt,NMS7,2,2,210.0,487.0,65.0,166.0,1952,246,1706,0.1260245901639344,0.984
nms,NMS,0407_1248541446_05_WRI-R2_F008.PNG,FP,0.006369534751038017,0.17609101954602302,0,no_gt_match_or_lower_confidence_on_same_gt,NMS13,5,5,410.0,489.0,145.0,102.0,1953,246,1707,0.1259600614439324,0.984
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,FP,0.006357090252649694,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS17,17,17,384.0,828.0,91.0,90.0,1954,246,1708,0.12589559877175024,0.984
nms,NMS,0241_0751818378_01_WRI-L2_M014.PNG,FP,0.0063505369321769445,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,8,8,201.0,213.0,91.0,90.0,1955,246,1709,0.12583120204603582,0.984
nms,NMS,4650_0823981766_01_WRI-L2_M014.png,FP,0.006315526508572017,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,8,8,346.0,407.0,62.0,90.0,1956,246,1710,0.12576687116564417,0.984
nms,NMS,1493_0516110511_02_WRI-L2_F012.PNG,FP,0.006279279309090584,0.010296720750942139,0,no_gt_match_or_lower_confidence_on_same_gt,NMS18,15,15,292.0,486.0,91.0,90.0,1957,246,1711,0.1257026060296372,0.984
nms,NMS,2660_0622346450_03_WRI-R1_M013.png,FP,0.006269450757373413,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,8,8,366.0,307.0,91.0,90.0,1958,246,1712,0.12563840653728295,0.984
nms,NMS,5357_0717952874_05_WRI-R2_M013.PNG,FP,0.006256995016580274,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS21,16,16,61.0,517.0,120.0,90.0,1959,246,1713,0.12557427258805512,0.984
nms,NMS,0699_0308341460_03_WRI-L2_M013.PNG,FP,0.006109439531178701,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,2,2,102.0,370.0,142.0,100.0,1960,246,1714,0.12551020408163266,0.984
nms,NMS,0241_0751818378_01_WRI-L2_M014.PNG,FP,0.006086070735683054,0.237165592503549,0,no_gt_match_or_lower_confidence_on_same_gt,NMS5,1,1,150.0,249.0,174.0,122.0,1961,246,1715,0.12544620091789904,0.984
nms,NMS,1280_0847425934_01_WRI-R2_F016.png,FP,0.006076538300821233,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,7,7,270.0,317.0,61.0,90.0,1962,246,1716,0.12538226299694188,0.984
nms,NMS,4886_0345385374_03_WRI-L1_F009.PNG,FP,0.006057146716737244,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,9,9,286.0,466.0,91.0,90.0,1963,246,1717,0.12531839021905247,0.984
nms,NMS,1036_0797762719_02_WRI-L2_M013.png,FP,0.006030388582469347,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,10,10,247.0,333.0,91.0,90.0,1964,246,1718,0.12525458248472504,0.984
nms,NMS,5332_0567714023_02_WRI-L2_F011.PNG,FP,0.006003730100966218,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,6,6,282.0,379.0,91.0,90.0,1965,246,1719,0.1251908396946565,0.984
nms,NMS,4605_0740967567_01_WRI-L2_F011.PNG,FP,0.005984199566989009,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,14,14,149.0,746.0,45.0,90.0,1966,246,1720,0.12512716174974567,0.984
nms,NMS,5733_0388429441_01_WRI-L2_M015.png,FP,0.005968296330126599,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,13,13,264.0,284.0,91.0,90.0,1967,246,1721,0.12506354855109303,0.984
nms,NMS,4672_1042963085_08_WRI-L2_F010.png,FP,0.005958994836930724,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,7,7,142.0,417.0,91.0,90.0,1968,246,1722,0.125,0.984
nms,NMS,5534_1110536297_02_WRI-L2_M012.PNG,FP,0.0058994926708339805,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,9,9,296.0,224.0,91.0,90.0,1969,246,1723,0.12493651599796851,0.984
nms,NMS,5642_0300991869_04_WRI-R1_M010.PNG,FP,0.005869512035328073,0.19728162124362908,0,no_gt_match_or_lower_confidence_on_same_gt,NMS4,4,4,185.0,481.0,91.0,90.0,1970,246,1724,0.12487309644670051,0.984
nms,NMS,5983_1184814916_01_WRI-L2_M011.png,FP,0.005850107617164992,0.033551327638933606,0,no_gt_match_or_lower_confidence_on_same_gt,NMS6,5,"5,8",179.0,411.0,91.0,90.0,1971,246,1725,0.1248097412480974,0.984
nms,NMS,5357_0717952874_05_WRI-R2_M013.PNG,FP,0.005843022144116723,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS22,21,21,423.0,274.0,91.0,90.0,1972,246,1726,0.12474645030425964,0.984
nms,NMS,0641_0946080010_02_WRI-R2_F012.png,FP,0.005842811597676544,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,5,5,294.0,633.0,115.0,90.0,1973,246,1727,0.12468322351748606,0.984
nms,NMS,6053_0664550533_02_WRI-R2_M010.PNG,FP,0.005837359672961017,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,4,4,240.0,332.0,90.0,90.0,1974,246,1728,0.12462006079027356,0.984
nms,NMS,0809_0409215096_03_WRI-L2_F007.png,FP,0.005833213782806843,0.14272542626334414,0,no_gt_match_or_lower_confidence_on_same_gt,NMS4,1,1,153.0,445.0,55.0,90.0,1975,246,1729,0.12455696202531645,0.984
nms,NMS,5613_0925004359_01_WRI-R2_F012.PNG,FP,0.005830073199275625,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,4,4,177.0,285.0,77.0,90.0,1976,246,1730,0.12449392712550607,0.984
nms,NMS,2458_0430068033_05_WRI-L2_M009.PNG,FP,0.005823389632590213,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,5,5,155.0,714.0,111.0,90.0,1977,246,1731,0.1244309559939302,0.984
nms,NMS,5121_0676540097_02_WRI-R1_M011.PNG,FP,0.005821700094239991,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS18,8,8,220.0,657.0,181.0,126.0,1978,246,1732,0.1243680485338726,0.984
nms,NMS,5764_0922296377_02_WRI-L2_M008.png,FP,0.00580081519582428,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS13,6,6,176.0,255.0,41.0,90.0,1979,246,1733,0.12430520464881253,0.984
nms,NMS,1993_0548434682_03_WRI-R2_F009.PNG,FP,0.005792265472714678,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,1,1,167.0,334.0,92.0,90.0,1980,246,1734,0.12424242424242424,0.984
nms,NMS,0812_0349793895_03_WRI-L2_M013.PNG,FP,0.005791323372373445,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS13,8,8,63.0,740.0,135.0,94.0,1981,246,1735,0.12417970721857648,0.984
nms,NMS,1036_0797762719_02_WRI-L2_M013.png,FP,0.005787059419227819,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,2,2,255.0,374.0,132.0,92.0,1982,246,1736,0.124117053481332,0.984
nms,NMS,5818_0746899911_02_WRI-L2_M014.PNG,FP,0.005772450458480025,0.06256925781072117,0,no_gt_match_or_lower_confidence_on_same_gt,NMS12,6,6,160.0,347.0,181.0,126.0,1983,246,1737,0.12405446293494705,0.984
nms,NMS,5337_0874269007_02_WRI-R2_F012.PNG,FP,0.005718934595114855,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,10,10,219.0,421.0,91.0,90.0,1984,246,1738,0.12399193548387097,0.984
nms,NMS,5332_0567714023_02_WRI-L2_F011.PNG,FP,0.005701658327287853,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,5,5,254.0,804.0,120.0,90.0,1985,246,1739,0.1239294710327456,0.984
nms,NMS,1392_0677451986_01_WRI-R2_M017.png,FP,0.005663051924833136,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS20,9,9,277.0,596.0,120.0,90.0,1986,246,1740,0.12386706948640483,0.984
nms,NMS,0542_0298295711_03_WRI-L2_F010.PNG,FP,0.005611268708410155,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,5,5,119.0,274.0,91.0,90.0,1987,246,1741,0.12380473074987418,0.984
nms,NMS,2660_0622346450_03_WRI-R1_M013.png,FP,0.005603988850220599,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,3,3,360.0,435.0,98.0,90.0,1988,246,1742,0.12374245472837023,0.984
nms,NMS,4810_0683178845_02_WRI-L1_M011.PNG,FP,0.0055896591939637265,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS17,14,14,54.0,556.0,73.0,90.0,1989,246,1743,0.12368024132730016,0.984
nms,NMS,0424_1003218030_03_WRI-R2_M011.PNG,FP,0.005530863469713533,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,4,4,268.0,818.0,149.0,104.0,1990,246,1744,0.12361809045226131,0.984
nms,NMS,0862_0731070423_02_WRI-R1_F007.PNG,FP,0.005511898362547726,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS17,1,1,537.0,466.0,44.0,90.0,1991,246,1745,0.12355600200904068,0.984
nms,NMS,6079_0512846944_01_WRI-R2_M011.png,FP,0.005474435173862915,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,5,5,189.0,745.0,66.0,90.0,1992,246,1746,0.12349397590361445,0.984
nms,NMS,2363_0844094867_02_WRI-R2_F010.PNG,FP,0.005428936516375726,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,6,6,224.0,352.0,77.0,90.0,1993,246,1747,0.12343201204214752,0.984
nms,NMS,0817_0782054506_01_WRI-R2_F006.png,FP,0.005357946557686781,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,5,5,252.0,805.0,83.0,90.0,1994,246,1748,0.12337011033099297,0.984
nms,NMS,4963_0373549808_02_WRI-L2_F006.png,FP,0.005344677700115382,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,9,9,153.0,480.0,26.0,90.0,1995,246,1749,0.12330827067669173,0.984
nms,NMS,5277_0502084754_04_WRI-R2_M014.png,FP,0.005340999391498662,0.04874976338526713,0,no_gt_match_or_lower_confidence_on_same_gt,NMS4,4,4,216.0,300.0,91.0,90.0,1996,246,1750,0.12324649298597194,0.984
nms,NMS,0812_0349793895_03_WRI-L2_M013.PNG,FP,0.005281184160360619,0.008823731126922698,0,no_gt_match_or_lower_confidence_on_same_gt,NMS14,12,12,381.0,627.0,56.0,90.0,1997,246,1751,0.12318477716574862,0.984
nms,NMS,1392_0677451986_01_WRI-R2_M017.png,FP,0.005107668028905427,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS21,1,1,256.0,388.0,181.0,126.0,1998,246,1752,0.12312312312312312,0.984
nms,NMS,0469_1003491279_04_WRI-L2_F009.PNG,FP,0.005099275016853672,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,5,5,184.0,252.0,77.0,90.0,1999,246,1753,0.12306153076538269,0.984
nms,NMS,5818_0746899911_02_WRI-L2_M014.PNG,FP,0.0050954159140683825,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS13,3,3,16.0,705.0,32.0,90.0,2000,246,1754,0.123,0.984
nms,NMS,0241_0751818378_01_WRI-L2_M014.PNG,FP,0.005067766462115343,0.2746341573805557,0,no_gt_match_or_lower_confidence_on_same_gt,NMS6,4,4,61.0,351.0,170.0,118.0,2001,246,1755,0.12293853073463268,0.984
nms,NMS,0798_1176968591_01_WRI-L2_M010.PNG,FP,0.004971892174365284,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS14,9,9,118.0,453.0,54.0,90.0,2002,246,1756,0.12287712287712288,0.984
nms,NMS,0071_0678614107_01_WRI-R1_F009.png,FP,0.004814164098825894,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS13,5,5,420.0,739.0,97.0,90.0,2003,246,1757,0.12281577633549676,0.984
nms,NMS,0862_0731070423_02_WRI-R1_F007.PNG,FP,0.004802930277661041,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS18,4,4,540.0,346.0,28.0,90.0,2004,246,1758,0.12275449101796407,0.984
nms,NMS,0530_0793776717_02_WRI-L2_M012.png,FP,0.004785260968171383,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS13,10,10,137.0,546.0,42.0,90.0,2005,246,1759,0.1226932668329177,0.984
nms,NMS,0791_0965671308_03_WRI-L2_M016.png,FP,0.004712550761683197,0.16740940448304972,0,no_gt_match_or_lower_confidence_on_same_gt,NMS6,7,7,154.0,351.0,91.0,90.0,2006,246,1760,0.1226321036889332,0.984
nms,NMS,5474_0834280982_01_WRI-L2_M003.PNG,FP,0.004621589358857788,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,4,4,130.0,784.0,130.0,92.0,2007,246,1761,0.12257100149476831,0.984
nms,NMS,0066_1261433167_01_WRI-L2_M011.PNG,FP,0.004599628041102459,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,3,3,116.0,795.0,95.0,90.0,2008,246,1762,0.12250996015936255,0.984
nms,NMS,0203_1114068044_01_WRI-L1_M011.png,FP,0.004580649980946576,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS25,16,16,105.0,890.0,32.0,90.0,2009,246,1763,0.12244897959183673,0.984
nms,NMS,2975_0736302598_03_WRI-R2_M008.PNG,FP,0.004577914281606378,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,3,3,219.0,275.0,75.0,90.0,2010,246,1764,0.12238805970149254,0.984
nms,NMS,0562_1096729807_01_WRI-R1_F007.png,FP,0.004563372656809908,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,7,"7,6",142.0,156.0,91.0,90.0,2011,246,1765,0.12232720039781203,0.984
nms,NMS,4949_0969499613_03_WRI-R2_M006.png,FP,0.004546042628176957,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,2,2,250.0,593.0,162.0,114.0,2012,246,1766,0.12226640159045726,0.984
nms,NMS,5474_0834280982_01_WRI-L2_M003.PNG,FP,0.004519549380933602,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS13,16,16,171.0,818.0,91.0,90.0,2013,246,1767,0.12220566318926974,0.984
nms,NMS,6053_0664550533_02_WRI-R2_M010.PNG,FP,0.004470043061154664,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,3,3,240.0,379.0,88.0,90.0,2014,246,1768,0.1221449851042701,0.984
nms,NMS,0530_0793776717_02_WRI-L2_M012.png,FP,0.004462065558275846,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS14,7,7,259.0,736.0,124.0,90.0,2015,246,1769,0.12208436724565756,0.984
nms,NMS,0869_0615436364_02_WRI-R2_M016.PNG,FP,0.0044254474071954274,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,10,10,241.0,282.0,91.0,90.0,2016,246,1770,0.12202380952380952,0.984
nms,NMS,5456_0603427972_01_WRI-L1_M011.png,FP,0.004396263604774062,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS15,7,7,340.0,722.0,166.0,116.0,2017,246,1771,0.12196331184928111,0.984
nms,NMS,4810_0683178845_02_WRI-L1_M011.PNG,FP,0.004326688392697453,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS18,10,10,247.0,246.0,80.0,90.0,2018,246,1772,0.12190287413280476,0.984
nms,NMS,5983_1184814878_01_WRI-L1_M011.png,FP,0.004320734724953779,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS14,9,9,236.0,742.0,136.0,96.0,2019,246,1773,0.12184249628528974,0.984
nms,NMS,4542_0289418685_06_WRI-R2_M012.PNG,FP,0.0043014643860164545,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,3,3,278.0,888.0,92.0,90.0,2020,246,1774,0.12178217821782178,0.984
nms,NMS,2880_0995256867_02_WRI-R2_M010.png,FP,0.0041983581053875296,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,9,9,670.0,397.0,44.0,90.0,2021,246,1775,0.12172191984166254,0.984
nms,NMS,0642_0931369220_01_WRI-L2_F009.png,FP,0.0041023364555385034,0.020517328527501367,0,no_gt_match_or_lower_confidence_on_same_gt,NMS5,5,5,115.0,355.0,91.0,90.0,2022,246,1776,0.12166172106824925,0.984
nms,NMS,0818_0571314957_03_WRI-L1_M013.png,FP,0.004031850691564036,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS13,2,2,80.0,707.0,181.0,126.0,2023,246,1777,0.12160158180919427,0.984
nms,NMS,0598_0792844418_02_WRI-L2_F008.png,FP,0.00400345123600284,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,3,"3,14",324.0,224.0,49.0,90.0,2024,246,1778,0.12154150197628459,0.984
nms,NMS,0530_0793776717_02_WRI-L2_M012.png,FP,0.003971325287261149,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS15,6,6,134.0,816.0,60.0,90.0,2025,246,1779,0.12148148148148148,0.984
nms,NMS,0482_0829961405_03_WRI-R2_M012.png,FP,0.00395395448640695,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,9,9,290.0,472.0,91.0,90.0,2026,246,1780,0.12142152023692004,0.984
nms,NMS,0417_0727766468_03_WRI-R2_F009.png,FP,0.0039248816141681945,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,2,2,535.0,415.0,129.0,90.0,2027,246,1781,0.12136161815490873,0.984
nms,NMS,0239_0828414004_02_WRI-L2_M009.PNG,FP,0.003875719227451208,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,10,10,253.0,483.0,91.0,90.0,2028,246,1782,0.12130177514792899,0.984
nms,NMS,0809_0409215096_03_WRI-L2_F007.png,FP,0.0038679158933766244,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,6,6,213.0,160.0,91.0,90.0,2029,246,1783,0.12124199112863479,0.984
